Datetime,PowerOut,ArrayPower,Service,DelvrEff,BatSoc,BatDrain,BatPwr,Warn,Month,DayofMonth,DayofYear,AC_Load,DC_Load,Total_Load
2021-03-27 16:00:00-06:00,3.877551020408163,86.29107148938922,1.0,0.044935715288747645,100.0,68.35480447245021,1320.0,,3,27,86,0.0,3.5,3.5
2021-03-27 17:00:00-06:00,3.877551020408163,48.14944678663811,1.0,0.08053157988689949,100.0,36.57011722015761,1320.0,,3,27,86,0.0,3.5,3.5
2021-03-27 18:00:00-06:00,3.877551020408163,9.5178072462901,1.0,0.40739961632649946,100.0,4.377084269867602,1320.0,,3,27,86,0.0,3.5,3.5
2021-03-27 19:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.67687074829932,-4.26530612244898,1314.962429630417,,3,27,86,0.0,3.5,3.5
2021-03-27 20:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.35355172602979,-4.26530612244898,1309.9244105186194,,3,27,86,0.0,3.5,3.5
2021-03-27 21:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.03004198068783,-4.26530612244898,1304.8859404312511,,3,27,86,0.0,3.5,3.5
2021-03-27 22:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.70634055110004,-4.26530612244898,1299.8470171147853,,3,27,86,0.0,3.5,3.5
2021-03-27 23:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.38244646730882,-4.26530612244898,1294.8076382952622,,3,27,86,0.0,3.5,3.5
2021-03-28 00:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.05835875045615,-4.26530612244898,1289.767801678019,,3,28,87,0.0,3.5,3.5
2021-03-28 01:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.73407641266523,-4.26530612244898,1284.7275049474176,,3,28,87,0.0,3.5,3.5
2021-03-28 02:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.40959845692014,-4.26530612244898,1279.686745766567,,3,28,87,0.0,3.5,3.5
2021-03-28 03:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.08492387694336,-4.26530612244898,1274.6455217770392,,3,28,87,0.0,3.5,3.5
2021-03-28 04:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.76005165707119,-4.26530612244898,1269.6038305985837,,3,28,87,0.0,3.5,3.5
2021-03-28 05:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.43498077212688,-4.26530612244898,1264.5616698288336,,3,28,87,0.0,3.5,3.5
2021-03-28 06:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.10971018729153,-4.26530612244898,1259.519037043007,,3,28,87,0.0,3.5,3.5
2021-03-28 07:00:00-06:00,3.877551020408163,8.129949074261448,1.0,0.47694653250462243,96.35545856633685,3.2205357931770573,1263.3286032472058,,3,28,87,0.0,3.5,3.5
2021-03-28 08:00:00-06:00,3.877551020408163,46.095361118383046,1.0,0.08412020052190843,99.01414538821646,34.858379163278386,1304.6384256893232,,3,28,87,0.0,3.5,3.5
2021-03-28 09:00:00-06:00,3.877551020408163,84.4454415428422,1.0,0.04591782516100579,100.0,66.81677951699436,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 10:00:00-06:00,3.877551020408163,114.69453722066936,1.0,0.033807634734580726,100.0,92.02435924851699,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 11:00:00-06:00,3.877551020408163,135.0554004865802,1.0,0.028710817978681694,100.0,108.99174530344268,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 12:00:00-06:00,3.877551020408163,145.29067195197766,1.0,0.026688231035849257,100.0,117.52113819127392,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 13:00:00-06:00,3.877551020408163,145.5030900981491,1.0,0.026649269220279524,100.0,117.69815331308345,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 14:00:00-06:00,3.877551020408163,135.697233442742,1.0,0.028575018974460607,100.0,109.52660610024421,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 15:00:00-06:00,3.877551020408163,115.77177090362626,1.0,0.033493061306248954,100.0,92.92205398431442,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 16:00:00-06:00,3.877551020408163,85.93889767324859,1.0,0.045119859870103765,100.0,68.06132629233302,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 17:00:00-06:00,3.877551020408163,47.88425506371716,1.0,0.08097757843885221,100.0,36.34912411772349,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 18:00:00-06:00,3.877551020408163,9.49949680994928,1.0,0.40818488578753115,100.0,4.361825572916917,1320.0,,3,28,87,0.0,3.5,3.5
2021-03-28 19:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.67687074829932,-4.26530612244898,1314.962429630417,,3,28,87,0.0,3.5,3.5
2021-03-28 20:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.35355172602979,-4.26530612244898,1309.9244105186194,,3,28,87,0.0,3.5,3.5
2021-03-28 21:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.03004198068783,-4.26530612244898,1304.8859404312511,,3,28,87,0.0,3.5,3.5
2021-03-28 22:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.70634055110004,-4.26530612244898,1299.8470171147853,,3,28,87,0.0,3.5,3.5
2021-03-28 23:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.38244646730882,-4.26530612244898,1294.8076382952622,,3,28,87,0.0,3.5,3.5
2021-03-29 00:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.05835875045615,-4.26530612244898,1289.767801678019,,3,29,88,0.0,3.5,3.5
2021-03-29 01:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.73407641266523,-4.26530612244898,1284.7275049474176,,3,29,88,0.0,3.5,3.5
2021-03-29 02:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.40959845692014,-4.26530612244898,1279.686745766567,,3,29,88,0.0,3.5,3.5
2021-03-29 03:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.08492387694336,-4.26530612244898,1274.6455217770392,,3,29,88,0.0,3.5,3.5
2021-03-29 04:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.76005165707119,-4.26530612244898,1269.6038305985837,,3,29,88,0.0,3.5,3.5
2021-03-29 05:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.43498077212688,-4.26530612244898,1264.5616698288336,,3,29,88,0.0,3.5,3.5
2021-03-29 06:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.10971018729153,-4.26530612244898,1259.519037043007,,3,29,88,0.0,3.5,3.5
2021-03-29 07:00:00-06:00,3.877551020408163,8.410778802238355,1.0,0.4610216380171873,96.37331621872507,3.454560566491146,1263.6054892662708,,3,29,88,0.0,3.5,3.5
2021-03-29 08:00:00-06:00,3.877551020408163,46.24457286390185,1.0,0.08384878008971619,99.04139655357534,34.98272228454407,1305.062738297488,,3,29,88,0.0,3.5,3.5
2021-03-29 09:00:00-06:00,3.877551020408163,84.44225899154121,1.0,0.04591955576172574,100.0,66.8141273909102,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 10:00:00-06:00,3.877551020408163,114.58482571427469,1.0,0.03384000452273767,100.0,91.9329329931881,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 11:00:00-06:00,3.877551020408163,134.86742114621498,1.0,0.028750835357075302,100.0,108.83509585313834,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 12:00:00-06:00,3.877551020408163,145.04123968937012,1.0,0.0267341276778424,100.0,117.31327797243429,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 13:00:00-06:00,3.877551020408163,145.20289431454663,1.0,0.02670436452877031,100.0,117.44799016008139,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 14:00:00-06:00,3.877551020408163,135.35603622520688,1.0,0.028647049134599735,100.0,109.24227508563159,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 15:00:00-06:00,3.877551020408163,115.4055819066248,1.0,0.033599336846163196,100.0,92.6168964868132,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 16:00:00-06:00,3.877551020408163,85.58207742698515,1.0,0.04530797962594818,100.0,67.76397608711349,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 17:00:00-06:00,3.877551020408163,47.61479790516668,1.0,0.08143583908790275,100.0,36.12457648559809,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 18:00:00-06:00,3.877551020408163,9.474176847620464,1.0,0.409275769575913,100.0,4.34072560430957,1320.0,,3,29,88,0.0,3.5,3.5
2021-03-29 19:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.67687074829932,-4.26530612244898,1314.962429630417,,3,29,88,0.0,3.5,3.5
2021-03-29 20:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.35355172602979,-4.26530612244898,1309.9244105186194,,3,29,88,0.0,3.5,3.5
2021-03-29 21:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.03004198068783,-4.26530612244898,1304.8859404312511,,3,29,88,0.0,3.5,3.5
2021-03-29 22:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.70634055110004,-4.26530612244898,1299.8470171147853,,3,29,88,0.0,3.5,3.5
2021-03-29 23:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.38244646730882,-4.26530612244898,1294.8076382952622,,3,29,88,0.0,3.5,3.5
2021-03-30 00:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.05835875045615,-4.26530612244898,1289.767801678019,,3,30,89,0.0,3.5,3.5
2021-03-30 01:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.73407641266523,-4.26530612244898,1284.7275049474176,,3,30,89,0.0,3.5,3.5
2021-03-30 02:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.40959845692014,-4.26530612244898,1279.686745766567,,3,30,89,0.0,3.5,3.5
2021-03-30 03:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.08492387694336,-4.26530612244898,1274.6455217770392,,3,30,89,0.0,3.5,3.5
2021-03-30 04:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.76005165707119,-4.26530612244898,1269.6038305985837,,3,30,89,0.0,3.5,3.5
2021-03-30 05:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.43498077212688,-4.26530612244898,1264.5616698288336,,3,30,89,0.0,3.5,3.5
2021-03-30 06:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.10971018729153,-4.26530612244898,1259.519037043007,,3,30,89,0.0,3.5,3.5
2021-03-30 07:00:00-06:00,3.877551020408163,8.681817655666249,1.0,0.44662894041289297,96.39055128020907,3.6804262776810575,1263.8727294163039,,3,30,89,0.0,3.5,3.5
2021-03-30 08:00:00-06:00,3.877551020408163,46.38489879990273,1.0,0.08359511652995769,99.06746292868431,35.0996605645448,1305.4686199970376,,3,30,89,0.0,3.5,3.5
2021-03-30 09:00:00-06:00,3.877551020408163,84.43177797633933,1.0,0.04592525602735483,100.0,66.8053932115753,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 10:00:00-06:00,3.877551020408163,114.46809867756197,1.0,0.033874512333174976,100.0,91.83566046259416,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 11:00:00-06:00,3.877551020408163,134.67248907130963,1.0,0.028792450834965885,100.0,108.67265245738389,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 12:00:00-06:00,3.877551020408163,144.78498723112207,1.0,0.02678144395052769,100.0,117.0997342572276,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 13:00:00-06:00,3.877551020408163,144.89616806575077,1.0,0.02676089417802004,100.0,117.19238495275151,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 14:00:00-06:00,3.877551020408163,135.0088178160931,1.0,0.028720724195141847,100.0,108.95292641137013,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 15:00:00-06:00,3.877551020408163,115.03415297646885,1.0,0.03370782432936545,100.0,92.3073723783499,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 16:00:00-06:00,3.877551020408163,85.22099093367659,1.0,0.04549995227614609,100.0,67.46307067602302,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 17:00:00-06:00,3.877551020408163,47.341502421787716,1.0,0.0819059561283298,100.0,35.896830249448946,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 18:00:00-06:00,3.877551020408163,9.442232705586752,1.0,0.41066039583137,100.0,4.3141054859481445,1320.0,,3,30,89,0.0,3.5,3.5
2021-03-30 19:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.67687074829932,-4.26530612244898,1314.962429630417,,3,30,89,0.0,3.5,3.5
2021-03-30 20:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.35355172602979,-4.26530612244898,1309.9244105186194,,3,30,89,0.0,3.5,3.5
2021-03-30 21:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.03004198068783,-4.26530612244898,1304.8859404312511,,3,30,89,0.0,3.5,3.5
2021-03-30 22:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.70634055110004,-4.26530612244898,1299.8470171147853,,3,30,89,0.0,3.5,3.5
2021-03-30 23:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.38244646730882,-4.26530612244898,1294.8076382952622,,3,30,89,0.0,3.5,3.5
2021-03-31 00:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.05835875045615,-4.26530612244898,1289.767801678019,,3,31,90,0.0,3.5,3.5
2021-03-31 01:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.73407641266523,-4.26530612244898,1284.7275049474176,,3,31,90,0.0,3.5,3.5
2021-03-31 02:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.40959845692014,-4.26530612244898,1279.686745766567,,3,31,90,0.0,3.5,3.5
2021-03-31 03:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.08492387694336,-4.26530612244898,1274.6455217770392,,3,31,90,0.0,3.5,3.5
2021-03-31 04:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.76005165707119,-4.26530612244898,1269.6038305985837,,3,31,90,0.0,3.5,3.5
2021-03-31 05:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.43498077212688,-4.26530612244898,1264.5616698288336,,3,31,90,0.0,3.5,3.5
2021-03-31 06:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.10971018729153,-4.26530612244898,1259.519037043007,,3,31,90,0.0,3.5,3.5
2021-03-31 07:00:00-06:00,3.877551020408163,8.942917127860895,1.0,0.4335890588014043,96.40715430741274,3.8980091711765956,1264.130176465227,,3,31,90,0.0,3.5,3.5
2021-03-31 08:00:00-06:00,3.877551020408163,46.51630818975895,1.0,0.08335895885352841,99.09233324954232,35.209168389424974,1305.8558931415798,,3,31,90,0.0,3.5,3.5
2021-03-31 09:00:00-06:00,3.877551020408163,84.41392884765655,1.0,0.045934966815797125,100.0,66.79051893767297,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 10:00:00-06:00,3.877551020408163,114.34433642377236,1.0,0.0339111769037475,100.0,91.73252525110283,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 11:00:00-06:00,3.877551020408163,134.47065151282285,1.0,0.02883566768499227,100.0,108.50445449197824,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 12:00:00-06:00,3.877551020408163,144.522030285237,1.0,0.02683017262319942,100.0,116.88060346899005,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 13:00:00-06:00,3.877551020408163,144.58309535927856,1.0,0.02681884082487464,100.0,116.93149103069135,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 14:00:00-06:00,3.877551020408163,134.65583090229438,1.0,0.02879601272685841,100.0,108.65877064987119,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 15:00:00-06:00,3.877551020408163,114.65780396047224,1.0,0.033818465786637004,100.0,91.99374819835273,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 16:00:00-06:00,3.877551020408163,84.85601691069694,1.0,0.04569565201827615,100.0,67.15892565687331,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 17:00:00-06:00,3.877551020408163,47.064788684183235,1.0,0.08238751578016257,100.0,35.66623546811188,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 18:00:00-06:00,3.877551020408163,9.404043804775997,1.0,0.4123280474766489,100.0,4.282281401939182,1320.0,,3,31,90,0.0,3.5,3.5
2021-03-31 19:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.67687074829932,-4.26530612244898,1314.962429630417,,3,31,90,0.0,3.5,3.5
2021-03-31 20:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.35355172602979,-4.26530612244898,1309.9244105186194,,3,31,90,0.0,3.5,3.5
2021-03-31 21:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.03004198068783,-4.26530612244898,1304.8859404312511,,3,31,90,0.0,3.5,3.5
2021-03-31 22:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.70634055110004,-4.26530612244898,1299.8470171147853,,3,31,90,0.0,3.5,3.5
2021-03-31 23:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.38244646730882,-4.26530612244898,1294.8076382952622,,3,31,90,0.0,3.5,3.5
2021-04-01 00:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.05835875045615,-4.26530612244898,1289.767801678019,,4,1,91,0.0,3.5,3.5
2021-04-01 01:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.73407641266523,-4.26530612244898,1284.7275049474176,,4,1,91,0.0,3.5,3.5
2021-04-01 02:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.40959845692014,-4.26530612244898,1279.686745766567,,4,1,91,0.0,3.5,3.5
2021-04-01 03:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.08492387694336,-4.26530612244898,1274.6455217770392,,4,1,91,0.0,3.5,3.5
2021-04-01 04:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.76005165707119,-4.26530612244898,1269.6038305985837,,4,1,91,0.0,3.5,3.5
2021-04-01 05:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.43498077212688,-4.26530612244898,1264.5616698288336,,4,1,91,0.0,3.5,3.5
2021-04-01 06:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.10971018729153,-4.26530612244898,1259.519037043007,,4,1,91,0.0,3.5,3.5
2021-04-01 07:00:00-06:00,3.877551020408163,9.193979237018395,1.0,0.42174894248136807,96.42311906978134,4.107227595474513,1264.3777330151775,,4,1,91,0.0,3.5,3.5
2021-04-01 08:00:00-06:00,3.877551020408163,46.63878009822358,1.0,0.08314006095875254,99.11600006826203,35.3112283131455,1306.224439588537,,4,1,91,0.0,3.5,3.5
2021-04-01 09:00:00-06:00,3.877551020408163,84.38865510516122,1.0,0.04594872397926166,100.0,66.76945748559353,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 10:00:00-06:00,3.877551020408163,114.2135317023748,1.0,0.03395001417618836,100.0,91.62352131660487,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 11:00:00-06:00,3.877551020408163,134.26196651627998,1.0,0.02888048731163184,100.0,108.33055032819252,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 12:00:00-06:00,3.877551020408163,144.2524934044838,1.0,0.02688030500474966,100.0,116.65598940169569,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 13:00:00-06:00,3.877551020408163,144.26386682448148,1.0,0.02687818582546233,100.0,116.66546725169377,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 14:00:00-06:00,3.877551020408163,134.29733209984187,1.0,0.02887288198342943,100.0,108.36002164782741,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 15:00:00-06:00,3.877551020408163,114.2768551406329,1.0,0.033931201691158895,100.0,91.67629084848662,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 16:00:00-06:00,3.877551020408163,84.48752983015784,1.0,0.04589495074838927,100.0,66.85185308975738,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 17:00:00-06:00,3.877551020408163,46.78506622619857,1.0,0.08288010113442615,100.0,35.433133419791325,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 18:00:00-06:00,3.877551020408163,9.35998034676221,1.0,0.41426914125407105,100.0,4.245561853594359,1320.0,,4,1,91,0.0,3.5,3.5
2021-04-01 19:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.67687074829932,-4.26530612244898,1314.962429630417,,4,1,91,0.0,3.5,3.5
2021-04-01 20:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.35355172602979,-4.26530612244898,1309.9244105186194,,4,1,91,0.0,3.5,3.5
2021-04-01 21:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.03004198068783,-4.26530612244898,1304.8859404312511,,4,1,91,0.0,3.5,3.5
2021-04-01 22:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.70634055110004,-4.26530612244898,1299.8470171147853,,4,1,91,0.0,3.5,3.5
2021-04-01 23:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.38244646730882,-4.26530612244898,1294.8076382952622,,4,1,91,0.0,3.5,3.5
2021-04-02 00:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.05835875045615,-4.26530612244898,1289.767801678019,,4,2,92,0.0,3.5,3.5
2021-04-02 01:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.73407641266523,-4.26530612244898,1284.7275049474176,,4,2,92,0.0,3.5,3.5
2021-04-02 02:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.40959845692014,-4.26530612244898,1279.686745766567,,4,2,92,0.0,3.5,3.5
2021-04-02 03:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.08492387694336,-4.26530612244898,1274.6455217770392,,4,2,92,0.0,3.5,3.5
2021-04-02 04:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.76005165707119,-4.26530612244898,1269.6038305985837,,4,2,92,0.0,3.5,3.5
2021-04-02 05:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.43498077212688,-4.26530612244898,1264.5616698288336,,4,2,92,0.0,3.5,3.5
2021-04-02 06:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.10971018729153,-4.26530612244898,1259.519037043007,,4,2,92,0.0,3.5,3.5
2021-04-02 07:00:00-06:00,3.877551020408163,9.434951269536151,1.0,0.4109773235319311,96.43844221531506,4.308037622572643,1264.6153463266157,,4,2,92,0.0,3.5,3.5
2021-04-02 08:00:00-06:00,3.877551020408163,46.752306620378576,1.0,0.08293817569030917,99.13845962530162,35.40583374827467,1306.5741987228998,,4,2,92,0.0,3.5,3.5
2021-04-02 09:00:00-06:00,3.877551020408163,84.3559163583527,1.0,0.04596655679651352,100.0,66.74217519658644,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 10:00:00-06:00,3.877551020408163,114.07569203251245,1.0,0.03399103657686364,100.0,91.50865492505291,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 11:00:00-06:00,3.877551020408163,134.0465045146506,1.0,0.028926908869782327,100.0,108.15099866016803,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 12:00:00-06:00,3.877551020408163,143.97651080019247,1.0,0.026931830746956674,100.0,116.42600389811959,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 13:00:00-06:00,3.877551020408163,143.93867973780928,1.0,0.026938909176263775,100.0,116.39447801280028,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 14:00:00-06:00,3.877551020408163,133.93358117167298,1.0,0.02895129799775911,100.0,108.05689587435336,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 15:00:00-06:00,3.877551020408163,113.89162564439629,1.0,0.03404597132114908,100.0,91.35526626828944,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 16:00:00-06:00,3.877551020408163,84.11589759183143,1.0,0.04609771911635305,100.0,66.5421595578187,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 17:00:00-06:00,3.877551020408163,46.5027313920527,1.0,0.08338329608464322,100.0,35.197854391336435,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 18:00:00-06:00,3.877551020408163,9.310401206653376,1.0,0.4164751802142745,100.0,4.204245903503664,1320.0,,4,2,92,0.0,3.5,3.5
2021-04-02 19:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.67687074829932,-4.26530612244898,1314.962429630417,,4,2,92,0.0,3.5,3.5
2021-04-02 20:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.35355172602979,-4.26530612244898,1309.9244105186194,,4,2,92,0.0,3.5,3.5
2021-04-02 21:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,99.03004198068783,-4.26530612244898,1304.8859404312511,,4,2,92,0.0,3.5,3.5
2021-04-02 22:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.70634055110004,-4.26530612244898,1299.8470171147853,,4,2,92,0.0,3.5,3.5
2021-04-02 23:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.38244646730882,-4.26530612244898,1294.8076382952622,,4,2,92,0.0,3.5,3.5
2021-04-03 00:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,98.05835875045615,-4.26530612244898,1289.767801678019,,4,3,93,0.0,3.5,3.5
2021-04-03 01:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.73407641266523,-4.26530612244898,1284.7275049474176,,4,3,93,0.0,3.5,3.5
2021-04-03 02:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.40959845692014,-4.26530612244898,1279.686745766567,,4,3,93,0.0,3.5,3.5
2021-04-03 03:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,97.08492387694336,-4.26530612244898,1274.6455217770392,,4,3,93,0.0,3.5,3.5
2021-04-03 04:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.76005165707119,-4.26530612244898,1269.6038305985837,,4,3,93,0.0,3.5,3.5
2021-04-03 05:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.43498077212688,-4.26530612244898,1264.5616698288336,,4,3,93,0.0,3.5,3.5
2021-04-03 06:00:00-06:00,3.877551020408163,-0.0,1.0,0.0,96.10971018729153,-4.26530612244898,1259.519037043007,,4,3,93,0.0,3.5,3.5
2021-04-03 07:00:00-06:00,3.877551020408163,9.665821224082372,1.0,0.4011610530047104,96.45312298086247,4.50042925136116,1264.843003831948,,4,3,93,0.0,3.5,3.5
2021-04-03 08:00:00-06:00,3.877551020408163,46.85689519663286,1.0,0.08275305062651278,99.15971170799884,35.49299089515324,1306.9051652656021,,4,3,93,0.0,3.5,3.5
2021-04-03 09:00:00-06:00,3.877551020408163,84.31569027705982,1.0,0.04598848693127698,100.0,66.70865346217569,1320.0,,4,3,93,0.0,3.5,3.5
2021-04-03 10:00:00-06:00,3.877551020408163,113.93084112990734,1.0,0.03403425255139532,100.0,91.38794583954865,1320.0,,4,3,93,0.0,3.5,3.5
2021-04-03 11:00:00-06:00,3.877551020408163,133.82434918099412,1.0,0.028974929033010813,100.0,107.96586921545429,1320.0,,4,3,93,0.0,3.5,3.5
2021-04-03 12:00:00-06:00,3.877551020408163,143.69422663259195,1.0,0.02698473773982982,100.0,116.19076709178582,1320.0,,4,3,93,0.0,3.5,3.5
2021-04-03 13:00:00-06:00,3.877551020408163,143.607737753274,1.0,0.02700098950844842,100.0,116.11869302568753,1320.0,,4,3,93,0.0,3.5,3.5
2021-04-03 14:00:00-06:00,3.877551020408163,133.56484020521975,1.0,0.02903122569121022,100.0,107.74961173564233,1320.0,,4,3,93,0.0,3.5,3.5
